Fact_ID,State,Year,Population,FK_Substance_Group,FK_User_Type,Population_Totals,Population_Rates,FK_Age_Group
57038,Arkansas,2013,319372,Tobacco,Used Past Month,139,435.725,18_25
57039,California,2013,4469106,Tobacco,Used Past Month,1235,276.361,18_25
57040,Colorado,2013,575557,Tobacco,Used Past Month,235,408.527,18_25
57041,Connecticut,2013,381473,Tobacco,Used Past Month,136,356.076,18_25
57042,Delaware,2013,101239,Tobacco,Used Past Month,41,406.689,18_25
57043,District of Columbia,2013,93509,Tobacco,Used Past Month,31,329.786,18_25
57044,Florida,2013,1980707,Tobacco,Used Past Month,653,329.617,18_25
57045,Georgia,2013,1108195,Tobacco,Used Past Month,398,359.364,18_25
57046,Hawaii,2013,140686,Tobacco,Used Past Month,43,309.075,18_25
57047,Idaho,2013,173361,Tobacco,Used Past Month,61,353.339,18_25
57048,Illinois,2013,1394857,Tobacco,Used Past Month,513,367.971,18_25
57049,Indiana,2013,740165,Tobacco,Used Past Month,320,432.56,18_25
57050,Iowa,2013,352842,Tobacco,Used Past Month,144,407.475,18_25
57051,Kansas,2013,325999,Tobacco,Used Past Month,134,411.878,18_25
57052,Kentucky,2013,470972,Tobacco,Used Past Month,214,454.804,18_25
57053,Louisiana,2013,519036,Tobacco,Used Past Month,212,407.9,18_25
57054,Maine,2013,127380,Tobacco,Used Past Month,52,406.676,18_25
57055,Maryland,2013,629854,Tobacco,Used Past Month,206,326.59,18_25
57056,Massachusetts,2013,782118,Tobacco,Used Past Month,269,344.332,18_25
57057,Michigan,2013,1114774,Tobacco,Used Past Month,440,394.505,18_25
57058,Minnesota,2013,571816,Tobacco,Used Past Month,228,398.032,18_25
57059,Mississippi,2013,338718,Tobacco,Used Past Month,149,440.952,18_25
57060,Missouri,2013,656394,Tobacco,Used Past Month,304,463.312,18_25
57061,Montana,2013,110655,Tobacco,Used Past Month,46,418.783,18_25
57062,Nebraska,2013,209508,Tobacco,Used Past Month,88,418.355,18_25
57063,Nevada,2013,287435,Tobacco,Used Past Month,100,347.839,18_25
57064,New Hampshire,2013,141165,Tobacco,Used Past Month,59,418.784,18_25
57065,New Jersey,2013,890874,Tobacco,Used Past Month,280,313.772,18_25
57066,New Mexico,2013,228647,Tobacco,Used Past Month,91,397.724,18_25
57067,New York,2013,2239134,Tobacco,Used Past Month,698,311.781,18_25
57068,North Carolina,2013,1054654,Tobacco,Used Past Month,377,357.301,18_25
57069,North Dakota,2013,100601,Tobacco,Used Past Month,45,450.65,18_25
57070,Ohio,2013,1235723,Tobacco,Used Past Month,525,424.614,18_25
57071,Oklahoma,2013,429192,Tobacco,Used Past Month,200,466.629,18_25
57072,Oregon,2013,413626,Tobacco,Used Past Month,146,353.764,18_25
57073,Pennsylvania,2013,1382616,Tobacco,Used Past Month,558,403.676,18_25
57074,Rhode Island,2013,131028,Tobacco,Used Past Month,46,353.668,18_25
57075,South Carolina,2013,521862,Tobacco,Used Past Month,205,391.884,18_25
57076,South Dakota,2013,93403,Tobacco,Used Past Month,39,414.202,18_25
57077,Tennessee,2013,700245,Tobacco,Used Past Month,294,419.293,18_25
57078,Texas,2013,3010183,Tobacco,Used Past Month,1024,340.221,18_25
57079,Utah,2013,372803,Tobacco,Used Past Month,88,235.983,18_25
57080,Vermont,2013,73820,Tobacco,Used Past Month,30,411.364,18_25
57081,Virginia,2013,896567,Tobacco,Used Past Month,336,374.476,18_25
57082,Washington,2013,741218,Tobacco,Used Past Month,256,345.527,18_25
57083,West Virginia,2013,190362,Tobacco,Used Past Month,96,506.251,18_25
57084,Wisconsin,2013,620976,Tobacco,Used Past Month,243,391.153,18_25
57085,Wyoming,2013,63910,Tobacco,Used Past Month,28,441.672,18_25
57086,Alabama,2014,530600,Tobacco,Used Past Month,224,422.686,18_25
57087,Alaska,2014,83247,Tobacco,Used Past Month,35,426.085,18_25
57088,Arizona,2014,741492,Tobacco,Used Past Month,232,312.252,18_25
57089,Arkansas,2014,318914,Tobacco,Used Past Month,132,415.037,18_25
57090,California,2014,4457598,Tobacco,Used Past Month,1152,258.395,18_25
57091,Colorado,2014,587313,Tobacco,Used Past Month,214,363.872,18_25
57092,Connecticut,2014,385831,Tobacco,Used Past Month,138,357.069,18_25
57093,Delaware,2014,99525,Tobacco,Used Past Month,37,372.006,18_25
57094,District of Columbia,2014,93667,Tobacco,Used Past Month,29,307.538,18_25
57095,Florida,2014,1984453,Tobacco,Used Past Month,590,297.492,18_25
57096,Georgia,2014,1114618,Tobacco,Used Past Month,393,352.141,18_25
57097,Hawaii,2014,140448,Tobacco,Used Past Month,40,282.218,18_25
57098,Idaho,2014,174351,Tobacco,Used Past Month,55,316.633,18_25
57099,Illinois,2014,1388172,Tobacco,Used Past Month,476,342.719,18_25
57100,Indiana,2014,742735,Tobacco,Used Past Month,317,426.455,18_25
57101,Iowa,2014,356929,Tobacco,Used Past Month,133,372.467,18_25
57102,Kansas,2014,328661,Tobacco,Used Past Month,114,346.025,18_25
57103,Kentucky,2014,472877,Tobacco,Used Past Month,211,445.815,18_25
57104,Louisiana,2014,513576,Tobacco,Used Past Month,205,399.291,18_25
57105,Maine,2014,125931,Tobacco,Used Past Month,48,382.577,18_25
57106,Maryland,2014,625779,Tobacco,Used Past Month,213,339.822,18_25
57107,Massachusetts,2014,788758,Tobacco,Used Past Month,253,320.609,18_25
57108,Michigan,2014,1114570,Tobacco,Used Past Month,422,378.62,18_25
57109,Minnesota,2014,571903,Tobacco,Used Past Month,203,355.518,18_25
57110,Mississippi,2014,337215,Tobacco,Used Past Month,130,386.248,18_25
57111,Missouri,2014,656687,Tobacco,Used Past Month,290,442.177,18_25
57112,Montana,2014,111496,Tobacco,Used Past Month,45,407.026,18_25
57113,Nebraska,2014,211662,Tobacco,Used Past Month,80,376.885,18_25
57114,Nevada,2014,288699,Tobacco,Used Past Month,94,327.173,18_25
57115,New Hampshire,2014,142433,Tobacco,Used Past Month,56,395.757,18_25
57116,New Jersey,2014,894294,Tobacco,Used Past Month,277,309.476,18_25
57117,New Mexico,2014,227077,Tobacco,Used Past Month,81,354.704,18_25
57118,New York,2014,2228431,Tobacco,Used Past Month,657,294.664,18_25
57119,North Carolina,2014,1062442,Tobacco,Used Past Month,380,357.735,18_25
57120,North Dakota,2014,103308,Tobacco,Used Past Month,44,423.769,18_25
57121,Ohio,2014,1229015,Tobacco,Used Past Month,523,425.396,18_25
57122,Oklahoma,2014,431096,Tobacco,Used Past Month,184,427.086,18_25
57123,Oregon,2014,414709,Tobacco,Used Past Month,142,341.597,18_25
57124,Pennsylvania,2014,1364517,Tobacco,Used Past Month,512,375.396,18_25
57125,Rhode Island,2014,129467,Tobacco,Used Past Month,45,345.84,18_25
57126,South Carolina,2014,520055,Tobacco,Used Past Month,211,405.577,18_25
57127,South Dakota,2014,93308,Tobacco,Used Past Month,39,415.507,18_25
57128,Tennessee,2014,703134,Tobacco,Used Past Month,279,397.49,18_25
57129,Texas,2014,3057833,Tobacco,Used Past Month,952,311.44,18_25
57130,Utah,2014,379132,Tobacco,Used Past Month,74,196.262,18_25
57131,Vermont,2014,74221,Tobacco,Used Past Month,31,423.842,18_25
57132,Virginia,2014,896614,Tobacco,Used Past Month,308,343.708,18_25
57133,Washington,2014,745679,Tobacco,Used Past Month,231,310.013,18_25
57134,West Virginia,2014,188612,Tobacco,Used Past Month,96,508.384,18_25
57135,Wisconsin,2014,624460,Tobacco,Used Past Month,226,361.438,18_25
57136,Wyoming,2014,63351,Tobacco,Used Past Month,27,421.045,18_25
57137,Alabama,2015,522750,Tobacco,Used Past Month,190,362.565,18_25
57138,Alaska,2015,80112,Tobacco,Used Past Month,30,379.481,18_25
57139,Arizona,2015,746271,Tobacco,Used Past Month,225,301.91,18_25
57140,Arkansas,2015,317993,Tobacco,Used Past Month,117,366.4,18_25
57141,California,2015,4399955,Tobacco,Used Past Month,1017,231.028,18_25
57142,Colorado,2015,596535,Tobacco,Used Past Month,196,328.346,18_25
57143,Connecticut,2015,388177,Tobacco,Used Past Month,131,338.524,18_25
57144,Delaware,2015,97254,Tobacco,Used Past Month,29,298.613,18_25
57145,District of Columbia,2015,93701,Tobacco,Used Past Month,26,282.797,18_25
57146,Florida,2015,1971645,Tobacco,Used Past Month,520,263.748,18_25
57147,Georgia,2015,1112080,Tobacco,Used Past Month,351,315.62,18_25
57148,Hawaii,2015,135482,Tobacco,Used Past Month,35,257.261,18_25
57149,Idaho,2015,175145,Tobacco,Used Past Month,55,312.314,18_25
57150,Illinois,2015,1372755,Tobacco,Used Past Month,433,315.319,18_25
57151,Indiana,2015,743107,Tobacco,Used Past Month,278,373.545,18_25
57152,Iowa,2015,359178,Tobacco,Used Past Month,136,379.422,18_25
57153,Kansas,2015,327480,Tobacco,Used Past Month,106,322.24,18_25
57154,Kentucky,2015,471060,Tobacco,Used Past Month,205,434.255,18_25
57155,Louisiana,2015,503266,Tobacco,Used Past Month,180,357.36,18_25
57156,Maine,2015,124761,Tobacco,Used Past Month,44,351.706,18_25
57157,Maryland,2015,617785,Tobacco,Used Past Month,197,319.506,18_25
57158,Massachusetts,2015,792216,Tobacco,Used Past Month,246,310.252,18_25
57159,Michigan,2015,1108537,Tobacco,Used Past Month,377,340.038,18_25
57160,Minnesota,2015,572944,Tobacco,Used Past Month,194,338.185,18_25
57161,Mississippi,2015,331045,Tobacco,Used Past Month,116,350.118,18_25
57162,Missouri,2015,652575,Tobacco,Used Past Month,254,389.099,18_25
57163,Montana,2015,111264,Tobacco,Used Past Month,43,388.974,18_25
57164,Nebraska,2015,213106,Tobacco,Used Past Month,72,338.941,18_25
57165,Nevada,2015,287409,Tobacco,Used Past Month,82,285.572,18_25
57166,New Hampshire,2015,142696,Tobacco,Used Past Month,51,360.203,18_25
57167,New Jersey,2015,892114,Tobacco,Used Past Month,270,302.661,18_25
57168,New Mexico,2015,223662,Tobacco,Used Past Month,77,345.022,18_25
57169,New York,2015,2197628,Tobacco,Used Past Month,621,282.597,18_25
57170,North Carolina,2015,1053931,Tobacco,Used Past Month,377,357.89,18_25
57171,North Dakota,2015,102161,Tobacco,Used Past Month,39,383.674,18_25
57172,Ohio,2015,1220151,Tobacco,Used Past Month,477,390.705,18_25
57173,Oklahoma,2015,428910,Tobacco,Used Past Month,152,354.977,18_25
57174,Oregon,2015,417950,Tobacco,Used Past Month,144,344.115,18_25
57175,Pennsylvania,2015,1344620,Tobacco,Used Past Month,486,361.733,18_25
57176,Rhode Island,2015,127975,Tobacco,Used Past Month,43,336.152,18_25
57177,South Carolina,2015,515200,Tobacco,Used Past Month,201,389.747,18_25
57178,South Dakota,2015,92977,Tobacco,Used Past Month,37,395.843,18_25
57179,Tennessee,2015,700709,Tobacco,Used Past Month,255,363.972,18_25
57180,Texas,2015,3083498,Tobacco,Used Past Month,890,288.599,18_25
57181,Utah,2015,387120,Tobacco,Used Past Month,82,213,18_25
57182,Vermont,2015,74732,Tobacco,Used Past Month,33,439.029,18_25
57183,Virginia,2015,888046,Tobacco,Used Past Month,287,322.95,18_25
57184,Washington,2015,745740,Tobacco,Used Past Month,222,297.884,18_25
57185,West Virginia,2015,185094,Tobacco,Used Past Month,82,443.288,18_25
57186,Wisconsin,2015,626320,Tobacco,Used Past Month,202,321.776,18_25
57187,Wyoming,2015,62125,Tobacco,Used Past Month,25,402.128,18_25
57188,Alabama,2016,515697,Tobacco,Used Past Month,182,352.822,18_25
57189,Alaska,2016,75809,Tobacco,Used Past Month,26,347.734,18_25
57190,Arizona,2016,747345,Tobacco,Used Past Month,209,279.87,18_25
57191,Arkansas,2016,316285,Tobacco,Used Past Month,107,339.021,18_25
57192,California,2016,4323156,Tobacco,Used Past Month,889,205.616,18_25
57193,Colorado,2016,591983,Tobacco,Used Past Month,190,320.308,18_25
57194,Connecticut,2016,389201,Tobacco,Used Past Month,123,316.775,18_25
57195,Delaware,2016,95499,Tobacco,Used Past Month,26,277.387,18_25
57196,District of Columbia,2016,90630,Tobacco,Used Past Month,26,287.693,18_25
57197,Florida,2016,1960092,Tobacco,Used Past Month,500,255.068,18_25
57198,Georgia,2016,1106098,Tobacco,Used Past Month,337,304.583,18_25
57199,Hawaii,2016,128416,Tobacco,Used Past Month,32,251.449,18_25
57200,Idaho,2016,177049,Tobacco,Used Past Month,58,329.633,18_25
57201,Illinois,2016,1352935,Tobacco,Used Past Month,394,290.878,18_25
57202,Indiana,2016,741896,Tobacco,Used Past Month,247,332.856,18_25
57203,Iowa,2016,359493,Tobacco,Used Past Month,134,372.167,18_25
57204,Kansas,2016,324503,Tobacco,Used Past Month,103,317.338,18_25
57205,Kentucky,2016,468636,Tobacco,Used Past Month,190,406.412,18_25
57206,Louisiana,2016,491237,Tobacco,Used Past Month,170,345.218,18_25
57207,Maine,2016,124197,Tobacco,Used Past Month,44,352.071,18_25
57208,Maryland,2016,609069,Tobacco,Used Past Month,159,260.957,18_25
57209,Massachusetts,2016,792371,Tobacco,Used Past Month,231,291.623,18_25
57210,Michigan,2016,1100969,Tobacco,Used Past Month,334,303.198,18_25
57211,Minnesota,2016,574516,Tobacco,Used Past Month,198,344.382,18_25
57212,Mississippi,2016,325383,Tobacco,Used Past Month,110,338.1,18_25
57213,Missouri,2016,644888,Tobacco,Used Past Month,202,313.264,18_25
57214,Montana,2016,110413,Tobacco,Used Past Month,42,381.988,18_25
57215,Nebraska,2016,213416,Tobacco,Used Past Month,77,359.029,18_25
57216,Nevada,2016,285045,Tobacco,Used Past Month,79,277.482,18_25
57217,New Hampshire,2016,142276,Tobacco,Used Past Month,48,335.276,18_25
57218,New Jersey,2016,890578,Tobacco,Used Past Month,266,298.86,18_25
57219,New Mexico,2016,220697,Tobacco,Used Past Month,69,314.248,18_25
57220,New York,2016,2156021,Tobacco,Used Past Month,562,260.877,18_25
57221,North Carolina,2016,1047806,Tobacco,Used Past Month,355,339.048,18_25
57222,North Dakota,2016,97469,Tobacco,Used Past Month,34,352.651,18_25
57223,Ohio,2016,1214375,Tobacco,Used Past Month,444,365.98,18_25
57224,Oklahoma,2016,423784,Tobacco,Used Past Month,144,339.163,18_25
57225,Oregon,2016,417821,Tobacco,Used Past Month,135,323.063,18_25
57226,Pennsylvania,2016,1328664,Tobacco,Used Past Month,460,346.019,18_25
57227,Rhode Island,2016,127226,Tobacco,Used Past Month,36,282.238,18_25
57228,South Carolina,2016,510357,Tobacco,Used Past Month,175,342.532,18_25
57229,South Dakota,2016,92382,Tobacco,Used Past Month,36,390.91,18_25
57230,Tennessee,2016,694756,Tobacco,Used Past Month,250,360.546,18_25
57231,Texas,2016,3086931,Tobacco,Used Past Month,841,272.409,18_25
57232,Utah,2016,392070,Tobacco,Used Past Month,80,203.494,18_25
57233,Vermont,2016,74469,Tobacco,Used Past Month,32,427.64,18_25
57234,Virginia,2016,877876,Tobacco,Used Past Month,265,302.255,18_25
57235,Washington,2016,739948,Tobacco,Used Past Month,208,280.704,18_25
57236,West Virginia,2016,181138,Tobacco,Used Past Month,79,438.186,18_25
57237,Wisconsin,2016,625910,Tobacco,Used Past Month,202,323.22,18_25
57238,Wyoming,2016,59736,Tobacco,Used Past Month,23,385.921,18_25
57239,Alabama,2017,510012,Tobacco,Used Past Month,172,337.879,18_25
57240,Alaska,2017,73343,Tobacco,Used Past Month,22,298.257,18_25
57241,Arizona,2017,753929,Tobacco,Used Past Month,194,257.333,18_25
57242,Arkansas,2017,314368,Tobacco,Used Past Month,102,325.199,18_25
57243,California,2017,4250955,Tobacco,Used Past Month,797,187.553,18_25
57244,Colorado,2017,587460,Tobacco,Used Past Month,175,298.282,18_25
57245,Connecticut,2017,387595,Tobacco,Used Past Month,106,273.3,18_25
57246,Delaware,2017,94216,Tobacco,Used Past Month,26,273.956,18_25
57247,District of Columbia,2017,87525,Tobacco,Used Past Month,23,268.166,18_25
57248,Florida,2017,1961154,Tobacco,Used Past Month,463,236.072,18_25
57249,Georgia,2017,1105245,Tobacco,Used Past Month,321,290.278,18_25
57250,Hawaii,2017,123940,Tobacco,Used Past Month,28,222.497,18_25
57251,Idaho,2017,180549,Tobacco,Used Past Month,51,281.955,18_25
57252,Illinois,2017,1331211,Tobacco,Used Past Month,331,248.289,18_25
57253,Indiana,2017,738014,Tobacco,Used Past Month,233,316.056,18_25
57254,Iowa,2017,357855,Tobacco,Used Past Month,115,321.662,18_25
57255,Kansas,2017,322476,Tobacco,Used Past Month,93,289.634,18_25
57256,Kentucky,2017,465663,Tobacco,Used Past Month,163,350.567,18_25
57257,Louisiana,2017,479234,Tobacco,Used Past Month,161,336.058,18_25
57258,Maine,2017,122655,Tobacco,Used Past Month,42,343.227,18_25
57259,Maryland,2017,600019,Tobacco,Used Past Month,147,245.073,18_25
57260,Massachusetts,2017,793182,Tobacco,Used Past Month,199,250.547,18_25
57261,Michigan,2017,1091893,Tobacco,Used Past Month,314,287.387,18_25
57262,Minnesota,2017,572931,Tobacco,Used Past Month,182,318.288,18_25
57263,Mississippi,2017,322550,Tobacco,Used Past Month,107,331.842,18_25
57264,Missouri,2017,635726,Tobacco,Used Past Month,175,274.887,18_25
57265,Montana,2017,110155,Tobacco,Used Past Month,45,408.39,18_25
57266,Nebraska,2017,212817,Tobacco,Used Past Month,71,334.838,18_25
57267,Nevada,2017,283377,Tobacco,Used Past Month,80,280.558,18_25
57268,New Hampshire,2017,141804,Tobacco,Used Past Month,46,321.097,18_25
57269,New Jersey,2017,880024,Tobacco,Used Past Month,249,283.168,18_25
57270,New Mexico,2017,219023,Tobacco,Used Past Month,67,304.845,18_25
57271,New York,2017,2093893,Tobacco,Used Past Month,525,250.641,18_25
57272,North Carolina,2017,1058797,Tobacco,Used Past Month,334,315.591,18_25
57273,North Dakota,2017,94024,Tobacco,Used Past Month,31,332.281,18_25
57274,Ohio,2017,1210058,Tobacco,Used Past Month,419,346.548,18_25
57275,Oklahoma,2017,419663,Tobacco,Used Past Month,151,359.787,18_25
57276,Oregon,2017,416018,Tobacco,Used Past Month,125,299.724,18_25
57277,Pennsylvania,2017,1313052,Tobacco,Used Past Month,416,316.655,18_25
57278,Rhode Island,2017,125273,Tobacco,Used Past Month,34,268.389,18_25
57279,South Carolina,2017,507495,Tobacco,Used Past Month,158,311.614,18_25
57280,South Dakota,2017,92097,Tobacco,Used Past Month,33,357.091,18_25
57281,Tennessee,2017,690281,Tobacco,Used Past Month,247,357.772,18_25
57282,Texas,2017,3098890,Tobacco,Used Past Month,773,249.371,18_25
57283,Utah,2017,398120,Tobacco,Used Past Month,66,165.11,18_25
57284,Vermont,2017,74251,Tobacco,Used Past Month,28,371.633,18_25
57285,Virginia,2017,874127,Tobacco,Used Past Month,270,309.191,18_25
57286,Washington,2017,736912,Tobacco,Used Past Month,184,249.518,18_25
57287,West Virginia,2017,177588,Tobacco,Used Past Month,77,432.256,18_25
57288,Wisconsin,2017,622050,Tobacco,Used Past Month,190,305.312,18_25
57289,Wyoming,2017,57838,Tobacco,Used Past Month,22,385.035,18_25
57290,Alabama,2018,505103,Tobacco,Used Past Month,155,306.354,18_25
57291,Alaska,2018,71183,Tobacco,Used Past Month,18,258.003,18_25
57292,Arizona,2018,763917,Tobacco,Used Past Month,164,214.94,18_25
57293,Arkansas,2018,312348,Tobacco,Used Past Month,96,308.876,18_25
57294,California,2018,4174962,Tobacco,Used Past Month,711,170.364,18_25
57295,Colorado,2018,589317,Tobacco,Used Past Month,155,262.379,18_25
57296,Connecticut,2018,383297,Tobacco,Used Past Month,92,240.803,18_25
57297,Delaware,2018,92525,Tobacco,Used Past Month,24,255.859,18_25
57298,District of Columbia,2018,86420,Tobacco,Used Past Month,19,215.138,18_25
57299,Florida,2018,1956426,Tobacco,Used Past Month,399,204.177,18_25
57300,Georgia,2018,1107324,Tobacco,Used Past Month,243,219.655,18_25
57301,Hawaii,2018,120820,Tobacco,Used Past Month,23,188.278,18_25
57302,Idaho,2018,183511,Tobacco,Used Past Month,43,236.536,18_25
57303,Illinois,2018,1308622,Tobacco,Used Past Month,285,217.826,18_25
57304,Indiana,2018,736727,Tobacco,Used Past Month,244,331.039,18_25
57305,Iowa,2018,353673,Tobacco,Used Past Month,96,271.559,18_25
57306,Kansas,2018,320289,Tobacco,Used Past Month,82,255.473,18_25
57307,Kentucky,2018,461868,Tobacco,Used Past Month,162,351.077,18_25
57308,Louisiana,2018,468361,Tobacco,Used Past Month,141,301.44,18_25
57309,Maine,2018,121181,Tobacco,Used Past Month,33,273.49,18_25
57310,Maryland,2018,590912,Tobacco,Used Past Month,144,242.964,18_25
57311,Massachusetts,2018,788962,Tobacco,Used Past Month,175,222.028,18_25
57312,Michigan,2018,1077222,Tobacco,Used Past Month,310,287.464,18_25
57313,Minnesota,2018,568703,Tobacco,Used Past Month,150,264.077,18_25
57314,Mississippi,2018,316108,Tobacco,Used Past Month,102,321.114,18_25
57315,Missouri,2018,627312,Tobacco,Used Past Month,173,275.221,18_25
57316,Montana,2018,109604,Tobacco,Used Past Month,44,397.893,18_25
57317,Nebraska,2018,211523,Tobacco,Used Past Month,61,286.97,18_25
57318,Nevada,2018,283278,Tobacco,Used Past Month,65,228.418,18_25
57319,New Hampshire,2018,140227,Tobacco,Used Past Month,42,297.897,18_25
57320,New Jersey,2018,860848,Tobacco,Used Past Month,184,213.777,18_25
57321,New Mexico,2018,216551,Tobacco,Used Past Month,68,313.622,18_25
57322,New York,2018,2031273,Tobacco,Used Past Month,461,226.791,18_25
57323,North Carolina,2018,1067047,Tobacco,Used Past Month,300,280.865,18_25
57324,North Dakota,2018,91846,Tobacco,Used Past Month,28,308.735,18_25
57325,Ohio,2018,1200403,Tobacco,Used Past Month,397,330.582,18_25
57326,Oklahoma,2018,417957,Tobacco,Used Past Month,148,354.22,18_25
57327,Oregon,2018,415291,Tobacco,Used Past Month,110,264.282,18_25
57328,Pennsylvania,2018,1292868,Tobacco,Used Past Month,385,297.681,18_25
57329,Rhode Island,2018,122890,Tobacco,Used Past Month,31,253.207,18_25
57330,South Carolina,2018,504595,Tobacco,Used Past Month,155,306.206,18_25
57331,South Dakota,2018,91692,Tobacco,Used Past Month,27,298.484,18_25
57332,Tennessee,2018,687939,Tobacco,Used Past Month,228,331.769,18_25
57333,Texas,2018,3116800,Tobacco,Used Past Month,756,242.547,18_25
57334,Utah,2018,406023,Tobacco,Used Past Month,70,172.845,18_25
57335,Vermont,2018,73777,Tobacco,Used Past Month,23,316.361,18_25
57336,Virginia,2018,869285,Tobacco,Used Past Month,266,305.545,18_25
57337,Washington,2018,738052,Tobacco,Used Past Month,163,220.519,18_25
57338,West Virginia,2018,174236,Tobacco,Used Past Month,70,400.053,18_25
57339,Wisconsin,2018,615930,Tobacco,Used Past Month,157,254.571,18_25
57340,Wyoming,2018,57395,Tobacco,Used Past Month,22,381.427,18_25
57341,Alabama,2002,2812905,Tobacco,Used Past Month,930,330.659,26+
57342,Alaska,2002,368460,Tobacco,Used Past Month,112,304.22,26+
57343,Arizona,2002,3329482,Tobacco,Used Past Month,1032,309.969,26+
57344,Arkansas,2002,1687337,Tobacco,Used Past Month,660,391.21,26+
57345,California,2002,21392421,Tobacco,Used Past Month,4721,220.699,26+
57346,Colorado,2002,2798960,Tobacco,Used Past Month,836,298.565,26+
57347,Connecticut,2002,2235763,Tobacco,Used Past Month,578,258.6,26+
57348,Delaware,2002,514059,Tobacco,Used Past Month,146,283.159,26+
57349,District of Columbia,2002,372907,Tobacco,Used Past Month,109,293.435,26+
57350,Florida,2002,11066322,Tobacco,Used Past Month,3089,279.116,26+
57351,Georgia,2002,5202846,Tobacco,Used Past Month,1617,310.698,26+
57352,Hawaii,2002,761280,Tobacco,Used Past Month,186,243.703,26+
57353,Idaho,2002,794611,Tobacco,Used Past Month,216,271.341,26+
57354,Illinois,2002,7825956,Tobacco,Used Past Month,2373,303.276,26+
57355,Indiana,2002,3788500,Tobacco,Used Past Month,1228,324.224,26+
57356,Iowa,2002,1847207,Tobacco,Used Past Month,544,294.414,26+
57357,Kansas,2002,1645149,Tobacco,Used Past Month,506,307.314,26+
57358,Kentucky,2002,2605898,Tobacco,Used Past Month,1004,385.381,26+
57359,Louisiana,2002,2668243,Tobacco,Used Past Month,850,318.712,26+
57360,Maine,2002,869560,Tobacco,Used Past Month,267,306.937,26+
57361,Maryland,2002,3466746,Tobacco,Used Past Month,928,267.636,26+
57362,Massachusetts,2002,4201348,Tobacco,Used Past Month,1045,248.799,26+
57363,Michigan,2002,6298792,Tobacco,Used Past Month,2036,323.166,26+
57364,Minnesota,2002,3154577,Tobacco,Used Past Month,939,297.813,26+
57365,Mississippi,2002,1704672,Tobacco,Used Past Month,611,358.719,26+
57366,Missouri,2002,3550250,Tobacco,Used Past Month,1285,361.885,26+
57367,Montana,2002,578710,Tobacco,Used Past Month,188,325.15,26+
57368,Nebraska,2002,1058402,Tobacco,Used Past Month,304,287.566,26+
57369,Nevada,2002,1379759,Tobacco,Used Past Month,503,364.718,26+
57370,New Hampshire,2002,830689,Tobacco,Used Past Month,256,308.58,26+
57371,New Jersey,2002,5586200,Tobacco,Used Past Month,1455,260.38,26+
57372,New Mexico,2002,1122984,Tobacco,Used Past Month,316,281.426,26+
57373,New York,2002,12316861,Tobacco,Used Past Month,3498,283.994,26+
57374,North Carolina,2002,5204654,Tobacco,Used Past Month,1868,358.82,26+
57375,North Dakota,2002,389658,Tobacco,Used Past Month,119,304.989,26+
57376,Ohio,2002,7182193,Tobacco,Used Past Month,2579,359.106,26+
57377,Oklahoma,2002,2120890,Tobacco,Used Past Month,746,351.604,26+
57378,Oregon,2002,2261755,Tobacco,Used Past Month,666,294.629,26+
57379,Pennsylvania,2002,8009346,Tobacco,Used Past Month,2582,322.407,26+
57380,Rhode Island,2002,688500,Tobacco,Used Past Month,202,292.877,26+
57381,South Carolina,2002,2574050,Tobacco,Used Past Month,805,312.678,26+
57382,South Dakota,2002,459901,Tobacco,Used Past Month,150,325.339,26+
57383,Tennessee,2002,3699537,Tobacco,Used Past Month,1253,338.58,26+
57384,Texas,2002,12788834,Tobacco,Used Past Month,3801,297.251,26+
57385,Utah,2002,1222045,Tobacco,Used Past Month,245,200.878,26+
57386,Vermont,2002,403822,Tobacco,Used Past Month,115,284.898,26+
57387,Virginia,2002,4560096,Tobacco,Used Past Month,1309,286.994,26+
57388,Washington,2002,3825493,Tobacco,Used Past Month,971,253.699,26+
57389,West Virginia,2002,1197550,Tobacco,Used Past Month,435,362.965,26+
57390,Wisconsin,2002,3425585,Tobacco,Used Past Month,988,288.415,26+
57391,Wyoming,2002,310110,Tobacco,Used Past Month,101,325.479,26+
57392,Alabama,2003,2834977,Tobacco,Used Past Month,994,350.657,26+
57393,Alaska,2003,370098,Tobacco,Used Past Month,106,287.057,26+
57394,Arizona,2003,3424675,Tobacco,Used Past Month,969,282.873,26+
57395,Arkansas,2003,1703727,Tobacco,Used Past Month,612,359.028,26+
57396,California,2003,21686129,Tobacco,Used Past Month,4238,195.433,26+
57397,Colorado,2003,2828830,Tobacco,Used Past Month,828,292.59,26+
57398,Connecticut,2003,2259754,Tobacco,Used Past Month,577,255.474,26+
57399,Delaware,2003,522123,Tobacco,Used Past Month,143,274.026,26+
57400,District of Columbia,2003,367787,Tobacco,Used Past Month,106,288.755,26+
57401,Florida,2003,11277251,Tobacco,Used Past Month,3174,281.421,26+
57402,Georgia,2003,5276693,Tobacco,Used Past Month,1634,309.671,26+
57403,Hawaii,2003,791438,Tobacco,Used Past Month,172,217.209,26+
57404,Idaho,2003,815805,Tobacco,Used Past Month,206,252.746,26+
57405,Illinois,2003,7863343,Tobacco,Used Past Month,2436,309.798,26+
57406,Indiana,2003,3816240,Tobacco,Used Past Month,1218,319.188,26+
57407,Iowa,2003,1860596,Tobacco,Used Past Month,563,302.49,26+
57408,Kansas,2003,1655732,Tobacco,Used Past Month,539,325.336,26+
